data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,event_code,subevent_code
4976742,566,NIG1930,1930,24 July 2007,2007,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Delta,Oshimili South,,Asaba,6.2006001,6.7339001,low,Associated Press Newswires,International,Politician found dead.,1,1552577636,NGA,Violence against civilians,Attack
4976743,566,NIG1931,1931,24 July 2007,2007,exact date,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),,civilians,political militia vs civilians,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333001,6,medium,Reuters News,International,Militants abduct Pakistani construction manager in the Delta Region.,0,1552577636,NGA,Violence against civilians,Abduction/forced disappearance
4976744,566,NIG1928,1928,24 July 2007,2007,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),,civilians,political militia vs civilians,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Associated Press Newswires,International,British professor followed and attacked in Rivers State.,0,1552577636,NGA,Violence against civilians,Attack
4976745,566,NIG1932,1932,24 July 2007,2007,exact date,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,All Africa,Regional,A oil production supervisor is kidnapped by militants.,0,1552577636,NGA,Violence against civilians,Abduction/forced disappearance
4976752,566,NIG1927,1927,23 July 2007,2007,exact date,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Rivers,Akuku Toru,,Soku,4.6754999,6.6803002,high,All Africa,Regional,Oil well bombing was determined the work of homemade explosives.,0,1552577636,NGA,Explosions/Remote violence,Remote explosive/landmine/IED
4976751,566,NIG1926,1926,23 July 2007,2007,exact date,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Bayelsa,Yenegoa,,Yenagoa,4.9246998,6.2642002,low,Associated Press Newswires,International,Two Gunmen kidnap the mother of a state official.,0,1552577636,NGA,Violence against civilians,Abduction/forced disappearance
4976767,566,NIG1925,1925,20 July 2007,2007,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),,civilians,political militia vs civilians,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Reuters News,International,Unidentified Gunmen open fire at a party killing two,2,1552577636,NGA,Violence against civilians,Attack
4976775,566,NIG1924,1924,20 July 2007,2007,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),,civilians,political militia vs civilians,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,low,Associated Press Newswires,International,Family members of an oil official killed by an unknown as their home is raided.,10,1552577636,NGA,Violence against civilians,Attack
4976777,566,NIG1923,1923,19 July 2007,2007,exact date,Battles,Government regains territory,Unidentified Armed Group (Nigeria),,political militias,Police Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Sokoto,Sokoto North,,Sokoto,13.048,5.2143002,high,Dow Jones International News,International,One suspected militant is killed in Sokoto as police raid their location. At least 100 others arrested.,1,1552577636,NGA,Battles,Government regains territory
4976792,566,NIG1922,1922,18 July 2007,2007,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),,civilians,political militia vs civilians,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Agence France Presse,International,Lebanese national is shot at his home in Port Harcourt. Apparently this was a failed abduction attempt. Another worker under his employ was also killed.,2,1552577636,NGA,Violence against civilians,Attack
4976819,566,NIG1921,1921,15 July 2007,2007,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),,civilians,political militia vs civilians,Western Africa,Nigeria,Kaduna,Kaduna North,,Kaduna,10.5222,7.4383001,high,Platts Commodity News,Other,Malam Rabiu Yunus,0,1552577636,NGA,Violence against civilians,Attack
4976812,566,NIG1920,1920,15 July 2007,2007,exact date,Battles,Armed clash,Shiite Muslim Militia (Nigeria),,identity militias,Sunni Muslim Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Sokoto,Sokoto North,,Sokoto,13.048,5.2143002,high,Associated Press Newswires,International,Violence in response to the killing of Umar Danshiya,1,1552577636,NGA,Battles,Armed clash
4976839,566,NIG1919,1919,13 July 2007,2007,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),Muslim Group (Nigeria),civilians,political militia vs civilians,Western Africa,Nigeria,Sokoto,Sokoto North,,Sokoto,13.048,5.2143002,high,Agence France Presse,International,Islamic preacher killed by unknown gunman.,1,1552577636,NGA,Violence against civilians,Attack
4976945,566,NIG1918,1918,04 July 2007,2007,within week,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),,civilians,political militia vs civilians,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,This Day (Nigeria),Subnational,Two Turkish men of the Marta Servicing Organization were abducted from their automobile by two unknown men.,0,1552577636,NGA,Violence against civilians,Abduction/forced disappearance
4976966,566,NIG1917,1917,01 July 2007,2007,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Military Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Rivers,Akuku Toru,,Soku,4.6754999,6.6803002,high,All Africa,Regional,Unknown Militants kidnap 2 Naval members on the Soku River,0,1552577636,NGA,Battles,Armed clash
4977027,566,NIG1916,1916,25 June 2007,2007,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Unidentified Armed Group (Nigeria),,political militias,political militia vs political militia,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Reuters News,International,Fighting between two rival gangs,0,1552577636,NGA,Battles,Armed clash
4977052,566,NIG1915,1915,24 June 2007,2007,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Reuters News,International,Fighting between two rival gangs,0,1552577636,NGA,Violence against civilians,Attack
4977089,566,NIG1914,1914,21 June 2007,2007,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Platts Commodity News,Other,Unidentified gunmen kill the labor union chief of a gas company.,1,1552577636,NGA,Violence against civilians,Attack
4977108,566,NIG1913,1913,20 June 2007,2007,exact date,Riots,Violent demonstration,Rioters (Nigeria),,rioters,,,0,sole rioter action,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8464,13.1603,high,Daily Champion,National,Borno State workers joined in a strike ordered by organized labour to protest the recent hike in the prices of petroleum products and other unpopular actions of government. Government vehicles were reportedly attacked by hoodlums in the metropolis.,0,1552577636,NGA,Riots,Violent demonstration
4977116,566,NIG1911,1911,19 June 2007,2007,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333001,6,medium,The New York Times,International,Eni flow station overrun by militants,0,1552577636,NGA,Violence against civilians,Attack
4977111,566,NIG1912,1912,19 June 2007,2007,within week,Riots,Mob violence,Rioters (Nigeria),Vigilante Group (Nigeria),rioters,Civilians (Nigeria),,civilians,rioters vs civilians,Western Africa,Nigeria,Anambra,Onitsha North,,Onitsha,6.1454,6.7884998,high,All Africa,Regional,Community kills 8 for alleged witchcraft.,8,1552577636,NGA,Riots,Mob violence
4977119,566,NIG1909,1909,18 June 2007,2007,exact date,Battles,Armed clash,Military Forces of Nigeria (1999-2015),,state forces,Unidentified Armed Group (Nigeria),,political militias,military vs political militia,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333001,6,high,The Financial Times Limited,International,Militant group engages in a revenge battle against Army.,0,1552577636,NGA,Battles,Armed clash
4977138,566,NIG1906,1906,17 June 2007,2007,exact date,Battles,Government regains territory,Unidentified Armed Group (Nigeria),,political militias,Military Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333001,6,medium,Dow Jones International News,International,Nigerian troops overtake a oil depot previously taken by gunmen; kill 12.,12,1552577636,NGA,Battles,Government regains territory
4977146,566,NIG1907,1907,17 June 2007,2007,exact date,Explosions/Remote violence,Remote explosive/landmine/IED,MEND: Movement for the Emancipation of the Niger Delta,,rebel groups,Civilians (Nigeria),,civilians,rebels vs civilians,Western Africa,Nigeria,Bayelsa,Southern Ijaw,,Oporoma,4.8046999,6.0788999,medium,All Africa,Regional,MEND militants bomb a oil flow station in Ogboinbiri.,0,1552577636,NGA,Explosions/Remote violence,Remote explosive/landmine/IED
4977144,566,NIG1908,1908,17 June 2007,2007,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Niger,Chanchaga,,Minna,9.6139002,6.5569,low,This Day (Nigeria),Subnational,Deputy Governors son shot dead by unknown attackers.,1,1552577636,NGA,Violence against civilians,Attack
4977149,566,NIG1905,1905,16 June 2007,2007,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Military Forces of Nigeria (1999-2015) Joint Task Force,,state forces,military vs political militia,Western Africa,Nigeria,Bayelsa,Yenegoa,,Yenagoa,4.9246998,6.2642002,low,Xinhua News,International,Militant group strikes against the JTF,0,1552577636,NGA,Battles,Armed clash
4977156,566,NIG1904,1904,15 June 2007,2007,exact date,Protests,Peaceful protest,Protesters (Nigeria),,protesters,,,0,sole protester action,Western Africa,Nigeria,Delta,Warri South,,Warri,5.5166998,5.75,high,Dow Jones International News,International,Angry villagers chased workers away from an oil platform in Warri,0,1552577636,NGA,Protests,Peaceful protest
4977198,566,NIG1903,1903,11 June 2007,2007,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Military Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Akwa Ibom,Uyo,,Uyo,5.0332999,7.9266,medium,Xinhua News,International,Militants battle Naval personnel protecting a jetty; one pregnant bystander killed,0,1552577636,NGA,Battles,Armed clash
4977223,566,NIG1902,1902,10 June 2007,2007,exact date,Violence against civilians,Abduction/forced disappearance,MEND: Movement for the Emancipation of the Niger Delta,,rebel groups,Civilians (International),,civilians,rebels vs civilians,Western Africa,Nigeria,Bayelsa,Ekeremor,,Amatu,4.9333,5.4667001,high,Vanguard (Nigeria),National,300 militants in 30 boats take an oil platform and kidnap 3 workers,0,1552577636,NGA,Violence against civilians,Abduction/forced disappearance
4977229,566,NIG1901,1901,08 June 2007,2007,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),,civilians,political militia vs civilians,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Platts Commodity News,Other,Militants attack workers a patrons at a gas station killing three.,3,1552577636,NGA,Violence against civilians,Attack
4977236,566,NIG1900,1900,08 June 2007,2007,exact date,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Bayelsa,Yenegoa,,Yenagoa,4.9246998,6.2642002,high,All Africa,Regional,Militants kidnap the son of a Nigerian Lawmaker,0,1552577636,NGA,Violence against civilians,Abduction/forced disappearance
4977262,566,NIG1899,1899,05 June 2007,2007,within week,Violence against civilians,Abduction/forced disappearance,MEND: Movement for the Emancipation of the Niger Delta,,rebel groups,Civilians (International),,civilians,rebels vs civilians,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333001,6,medium,NPR,International,American workers kidnapped by MEND.,0,1552577636,NGA,Violence against civilians,Abduction/forced disappearance
4977298,566,NIG1897,1897,02 June 2007,2007,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Police Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333001,6,medium,Agence France Presse,International,Gunman kills two MOPOL police in kidnapping raid.,2,1552577637,NGA,Battles,Armed clash
4977310,566,NIG1898,1898,02 June 2007,2007,exact date,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),,civilians,political militia vs civilians,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333001,6,medium,Agence France Presse,International,Gunman kidnaps Filipino National.,0,1552577637,NGA,Violence against civilians,Abduction/forced disappearance
4977335,566,NIG1895,1895,30 May 2007,2007,exact date,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),Civilians (India),civilians,political militia vs civilians,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,All Africa,Regional,Militants kidnap seven Indian expatriates,0,1552577637,NGA,Violence against civilians,Abduction/forced disappearance
4977352,566,NIG1894,1894,29 May 2007,2007,within week,Battles,Armed clash,Unidentified Ethnic Militia (Nigeria),,identity militias,Doemak Ethnic Militia (Nigeria),,identity militias,communal militia vs communal militia,Western Africa,Nigeria,Plateau,Bokkos,,Mangar,9.1999998,8.6999998,high,Local Media Source,National,Land clash of two communities.,0,1552577637,NGA,Battles,Armed clash
4977362,566,NIG1893,1893,27 May 2007,2007,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Ondo,Ondo West,,Ondo,7.0932002,4.8353,low,Agence France Presse,International,State security chief shot dead by Nigerian Militants.,1,1552577637,NGA,Violence against civilians,Attack
4977375,566,NIG1889,1889,25 May 2007,2007,exact date,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333001,6,medium,Indo-Asian News Service,International,Militants seize 10 oil workers off platform in Niger Delta region.,0,1552577637,NGA,Violence against civilians,Abduction/forced disappearance
4977376,566,NIG1892,1892,25 May 2007,2007,exact date,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),,civilians,political militia vs civilians,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333001,6,medium,The Daily Telegraph,National,Four Britons kidnapped off an oil derrick in the Niger Delta.,0,1552577637,NGA,Violence against civilians,Abduction/forced disappearance
4977377,566,NIG1890,1890,25 May 2007,2007,exact date,Battles,Armed clash,MEND: Movement for the Emancipation of the Niger Delta,,rebel groups,Unidentified Armed Group (Nigeria),,political militias,rebels vs political militia,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,low,Reuters News,International,Rival militant groups clash,0,1552577637,NGA,Battles,Armed clash
4977379,566,NIG1891,1891,25 May 2007,2007,within week,Battles,Armed clash,NDFF: Niger Delta Freedom Fighters,,political militias,MEND: Movement for the Emancipation of the Niger Delta,,rebel groups,rebels vs political militia,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,low,All Africa,Regional,Militant groups clash,0,1552577637,NGA,Battles,Armed clash
4977385,566,NIG1887,1887,24 May 2007,2007,within week,Riots,Violent demonstration,Rioters (Nigeria),,rioters,,,0,sole rioter action,Western Africa,Nigeria,Oyo,Ibadan North West,,Ibadan,7.3878002,3.8964,low,All Africa,Regional,Political Violence during election. Six killed,6,1552577637,NGA,Riots,Violent demonstration
4977393,566,NIG1888,1888,24 May 2007,2007,exact date,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),,civilians,political militia vs civilians,Western Africa,Nigeria,Bayelsa,Yenegoa,,Yenagoa,4.9246998,6.2642002,low,US Fed News,Other,Gunmen kidnap three Americans,0,1552577637,NGA,Violence against civilians,Abduction/forced disappearance
4977407,566,NIG1886,1886,22 May 2007,2007,exact date,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),,civilians,political militia vs civilians,Western Africa,Nigeria,Delta,Warri South,,Warri,5.5166998,5.75,high,Dow Jones International News,International,Gunmen kidnap a Polish oil worker.,0,1552577637,NGA,Violence against civilians,Abduction/forced disappearance
4977435,566,NIG1885,1885,19 May 2007,2007,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),,civilians,political militia vs civilians,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Reuters News,International,Gunmen shot at a crowed bus station,0,1552577637,NGA,Violence against civilians,Attack
4977456,566,NIG1884,1884,16 May 2007,2007,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Unidentified Armed Group (Nigeria),,political militias,political militia vs political militia,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531002,3.3958001,high,All Africa,Regional,Fighting broke out between fractions of the same group. 3 Killed,3,1552577637,NGA,Battles,Armed clash
4977480,566,NIG1883,1883,14 May 2007,2007,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),Civilians (Nigeria),civilians,political militia vs civilians,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333001,6,medium,Dow Jones International News,International,Gunmen kidnap 3 Indian workers in Niger Delta; Kill one Nigerian worker.,1,1552577637,NGA,Violence against civilians,Attack
4977556,566,NIG1881,1881,08 May 2007,2007,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Unidentified Armed Group (Nigeria),,political militias,political militia vs political militia,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Dow Jones International News,International,Gang Violence in Port Harcourt.,0,1552577637,NGA,Battles,Armed clash
4977557,566,NIG1882,1882,08 May 2007,2007,within week,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Unidentified Armed Group (Nigeria),,political militias,political militia vs political militia,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Dow Jones International News,International,Gun battles in Port Harcourt between gangs.,0,1552577637,NGA,Battles,Armed clash
4977577,566,NIG1880,1880,07 May 2007,2007,exact date,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Osun,Ejigbo,,Isoko,7.9166999,4.2832999,high,All Africa,Regional,Five oil workers kidnapped in Isoko.,0,1552577637,NGA,Violence against civilians,Abduction/forced disappearance
4977568,566,NIG1879,1879,07 May 2007,2007,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Military Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Rivers,Ahoada West,,Mbiama,5.0605998,6.4531999,high,All Africa,Regional,Nigerian soldiers kill one militant,1,1552577637,NGA,Battles,Armed clash
4977567,566,NIG1878,1878,07 May 2007,2007,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Military Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Rivers,Ahoada West,,Mbiama,5.0605998,6.4531999,high,Reuters News,International,Militants attack troop defending an oil operation; Nigerian troops repel,0,1552577637,NGA,Battles,Armed clash
4977630,566,NIG1877,1877,01 May 2007,2007,exact date,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,political militias,Civilians (International),,civilians,political militia vs civilians,Western Africa,Nigeria,Rivers,Emohua,,Emohua,4.8815999,6.8625002,medium,All Africa,Regional,Unknown Militant group kidnaps 5 Chinese Telecom Workers,0,1552577637,NGA,Violence against civilians,Abduction/forced disappearance
4977660,566,NIG1876,1876,27 April 2007,2007,exact date,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333001,6,medium,All Africa,Regional,Mother of Governor elect kidnapped.,0,1552577637,NGA,Violence against civilians,Abduction/forced disappearance
4977692,566,NIG1873,1873,25 April 2007,2007,exact date,Violence against civilians,Attack,MEND: Movement for the Emancipation of the Niger Delta,,rebel groups,Civilians (Nigeria),,civilians,rebels vs civilians,Western Africa,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.8333001,6,medium,Global Insight Daily Analysis,International,Six kidnapped on an oil platform off the coast. One dead.,1,1552577637,NGA,Violence against civilians,Attack
4977695,566,NIG1875,1875,25 April 2007,2007,exact date,Violence against civilians,Attack,PDP: Peoples Democratic Party,,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Gombe,Gombe,,Gombe,10.2897,11.1673,medium,Human Rights Watch News,Other,The PDP was observed in election fraud and violence.,0,1552577637,NGA,Violence against civilians,Attack
4977696,566,NIG1874,1874,25 April 2007,2007,exact date,Violence against civilians,Attack,PDP: Peoples Democratic Party,,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Katsina,Daura,,Daura,13.0359,8.3163004,high,Human Rights Watch News,Other,The PDP was observed in election fraud and violence.,0,1552577637,NGA,Violence against civilians,Attack
4977693,566,NIG1872,1872,25 April 2007,2007,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Police Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Associated Press Newswires,International,Gunmen kill two police,0,1552577637,NGA,Battles,Armed clash
4977736,566,NIG1871,1871,22 April 2007,2007,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Rivers,Port-Harcourt,,Port Harcourt,4.7774,7.0134001,high,Reuters News,International,Gang Violence in Port Harcourt.,0,1552577637,NGA,Violence against civilians,Attack
4977732,566,NIG1870,1870,22 April 2007,2007,exact date,Battles,Armed clash,PDP: Peoples Democratic Party,Police Forces of Nigeria (1999-2015),political militias,ANPP: All Nigeria Peoples Party,,political militias,political militia vs political militia,Western Africa,Nigeria,Katsina,Katsina,,Katsina,12.9894,7.6005998,medium,Agence France Presse,International,At least 39 die when police become involed in election clash.,39,1552577637,NGA,Battles,Armed clash
4977766,566,NIG1869,1869,20 April 2007,2007,exact date,Battles,Armed clash,Unidentified Armed Group (Nigeria),,political militias,Police Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipal,,Karu,8.9961004,7.5756001,high,Agence France Presse,International,Nigerian Police shot and killed in ambush.,1,1552577637,NGA,Battles,Armed clash
4977782,566,NIG1868,1868,18 April 2007,2007,exact date,Battles,Armed clash,Military Forces of Nigeria (1999-2015),,state forces,Al-Sunna wal Jamma Militia,,political militias,military vs political militia,Western Africa,Nigeria,Kano,Kano Municipal,,Kano,11.9702,8.5044003,high,Agence France Presse,International,"Nigerian soldiers killed at least 25 Islamic militants on Wednesday, the second day of violent clashes in the northern city of Kano.",25,1552577637,NGA,Battles,Armed clash
5021536,566,NIG1867,1867,17 April 2007,2007,exact date,Battles,Armed clash,Al-Sunna wal Jamma Militia,,political militias,Police Forces of Nigeria (1999-2015),,state forces,military vs political militia,Western Africa,Nigeria,Kano,Kano Municipal,,Kano,11.9702,8.5044003,high,Agence France Presse,International,An Islamic fundamentalist group on Tuesday killed 12 police officers and one civilian in an attack on a police station in the northern Nigerian city of Kano,13,1553544834,NGA,Battles,Armed clash
4977801,566,NIG1866,1866,16 April 2007,2007,exact date,Riots,Violent demonstration,Rioters (Nigeria),,rioters,,,0,sole rioter action,Western Africa,Nigeria,Ondo,Ondo West,,Ondo,7.0932002,4.8353,low,Local Media Source,National,Riot broke out when election officials were suspected of falsifying results of an election.,0,1552577637,NGA,Riots,Violent demonstration
4977809,566,NIG1865,1865,15 April 2007,2007,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Anambra,Awka South,,Awka,6.2101002,7.0741,low,Local Media Source,National,Nigerian youths kill three and burn an election office in the Anambra State.,3,1552577637,NGA,Violence against civilians,Attack
5183379,566,NIG1863,1863,14 April 2007,2007,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Borno,Dikwa,,Dikwa,12.024,13.9165,high,This Day,National,Reports of electoral violence in state elections: PDP leaders alleged that about 4 persons were killed in Dikwa and seven vehicles burnt at Abadan by suspected thugs.,4,1558387849,NGA,Violence against civilians,Attack
4977814,566,NIG1864,1864,14 April 2007,2007,exact date,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,political militias,Civilians (Nigeria),,civilians,political militia vs civilians,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8464,13.1603,high,This Day,National,"Reports of electoral violence in state elections: at the Mafoni ward, in Maiduguri at about 12.30, voters were driven out of the polling centre by armed youths.",0,1552577637,NGA,Violence against civilians,Attack
